team,pos,id,tour,prizepool,place,prizeusd,start,startglicko2mu,startglicko2phi,startglicko2rating,end,endglicko2mu,endglicko2phi,endglicko2rating
veil,3,eulsscepter haslink,WCG Asian Championship 2012,6000,5-6 ,0,08/09/2012,,,,09/09/2012,,,
veil,4,butterfly haslink,WCG Asian Championship 2012,6000,5-6 ,0,08/09/2012,,,,09/09/2012,,,
veil,5,divinerapier haslink,WCG Asian Championship 2012,6000,5-6 ,0,08/09/2012,,,,09/09/2012,,,
lof,1,sag,WCG Asian Championship 2012,6000,5-6 ,0,08/09/2012,,,,09/09/2012,,,
lof,2,ariuka,WCG Asian Championship 2012,6000,5-6 ,0,08/09/2012,,,,09/09/2012,,,
lof,3,storm haslink,WCG Asian Championship 2012,6000,5-6 ,0,08/09/2012,,,,09/09/2012,,,
lof,4,zoloo,WCG Asian Championship 2012,6000,5-6 ,0,08/09/2012,,,,09/09/2012,,,
lof,5,espada,WCG Asian Championship 2012,6000,5-6 ,0,08/09/2012,,,,09/09/2012,,,
teamempire,1,blowyourbrain,RaidCall Dota 2 League Season 1,10000,1 ,"5,000 ",10/09/2012,,,,18/11/2012,,,
teamempire,2,scandal,RaidCall Dota 2 League Season 1,10000,1 ,"5,000 ",10/09/2012,,,,18/11/2012,,,
teamempire,3,funn1k,RaidCall Dota 2 League Season 1,10000,1 ,"5,000 ",10/09/2012,,,,18/11/2012,,,
teamempire,4,goblak,RaidCall Dota 2 League Season 1,10000,1 ,"5,000 ",10/09/2012,,,,18/11/2012,,,
teamempire,5,silent,RaidCall Dota 2 League Season 1,10000,1 ,"5,000 ",10/09/2012,,,,18/11/2012,,,
pulseesports,1,wagamama,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
pulseesports,2,mini,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
pulseesports,3,reesion,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
pulseesports,4,pinoy,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
pulseesports,5,fishbone,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
evilgeniuses,1,fear,RaidCall Dota 2 League Season 1,10000,2 ,"3,000 ",10/09/2012,1739.8043989956795,58.25141209193399,1594.1758687658446,18/11/2012,1760.5933698074355,42.66835747121279,1653.9224761294035
evilgeniuses,2,jeyo,RaidCall Dota 2 League Season 1,10000,2 ,"3,000 ",10/09/2012,1739.8043989956795,58.25141209193399,1594.1758687658446,18/11/2012,1760.5933698074355,42.66835747121279,1653.9224761294035
evilgeniuses,3,demon,RaidCall Dota 2 League Season 1,10000,2 ,"3,000 ",10/09/2012,1739.8043989956795,58.25141209193399,1594.1758687658446,18/11/2012,1760.5933698074355,42.66835747121279,1653.9224761294035
evilgeniuses,4,maelk,RaidCall Dota 2 League Season 1,10000,2 ,"3,000 ",10/09/2012,1739.8043989956795,58.25141209193399,1594.1758687658446,18/11/2012,1760.5933698074355,42.66835747121279,1653.9224761294035
evilgeniuses,5,bdiz,RaidCall Dota 2 League Season 1,10000,2 ,"3,000 ",10/09/2012,1739.8043989956795,58.25141209193399,1594.1758687658446,18/11/2012,1760.5933698074355,42.66835747121279,1653.9224761294035
teamzero,1,black,RaidCall Dota 2 League Season 1,10000,4 ,0 ,10/09/2012,,,,18/11/2012,,,
teamzero,2,singsing,RaidCall Dota 2 League Season 1,10000,4 ,0 ,10/09/2012,,,,18/11/2012,,,
teamzero,3,sexybamboe,RaidCall Dota 2 League Season 1,10000,4 ,0 ,10/09/2012,,,,18/11/2012,,,
teamzero,4,kuroky,RaidCall Dota 2 League Season 1,10000,4 ,0 ,10/09/2012,,,,18/11/2012,,,
teamzero,5,alex,RaidCall Dota 2 League Season 1,10000,4 ,0 ,10/09/2012,,,,18/11/2012,,,
fnatic,1,era,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
fnatic,2,h4nn1,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
fnatic,3,trixi,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
fnatic,4,n0tail,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
fnatic,5,fly,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
wehazasian,1,unicornxoxo,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
wehazasian,2,fata,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
wehazasian,3,crydasia,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
wehazasian,4,rmc,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
wehazasian,5,hiphopnotpop,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
teamdignitas,1,aui_2000,RaidCall Dota 2 League Season 1,10000,3 ,"2,000 ",10/09/2012,,,,18/11/2012,,,
teamdignitas,2,fogged,RaidCall Dota 2 League Season 1,10000,3 ,"2,000 ",10/09/2012,,,,18/11/2012,,,
teamdignitas,3,sneyking,RaidCall Dota 2 League Season 1,10000,3 ,"2,000 ",10/09/2012,,,,18/11/2012,,,
teamdignitas,4,tidesoftime,RaidCall Dota 2 League Season 1,10000,3 ,"2,000 ",10/09/2012,,,,18/11/2012,,,
teamdignitas,5,waytosexy,RaidCall Dota 2 League Season 1,10000,3 ,"2,000 ",10/09/2012,,,,18/11/2012,,,
quanticgaming,1,korok,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
quanticgaming,2,brax,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
quanticgaming,3,universe,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
quanticgaming,4,1437,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
quanticgaming,5,paintitgold,RaidCall Dota 2 League Season 1,10000,5-8,0 ,10/09/2012,,,,18/11/2012,,,
natusvincere,1,xboct,StarLadder StarSeries Season 3,15000,1 ,"6,000 ",17/09/2012,1728.3839638941547,59.512633382343864,1579.602380438295,21/10/2012,1778.740306319934,48.36593006297135,1657.8254811625056
natusvincere,2,dendi,StarLadder StarSeries Season 3,15000,1 ,"6,000 ",17/09/2012,1728.3839638941547,59.512633382343864,1579.602380438295,21/10/2012,1778.740306319934,48.36593006297135,1657.8254811625056
natusvincere,3,lightofheaven,StarLadder StarSeries Season 3,15000,1 ,"6,000 ",17/09/2012,1728.3839638941547,59.512633382343864,1579.602380438295,21/10/2012,1778.740306319934,48.36593006297135,1657.8254811625056
natusvincere,4,puppey,StarLadder StarSeries Season 3,15000,1 ,"6,000 ",17/09/2012,1728.3839638941547,59.512633382343864,1579.602380438295,21/10/2012,1778.740306319934,48.36593006297135,1657.8254811625056
natusvincere,5,arsart,StarLadder StarSeries Season 3,15000,1 ,"6,000 ",17/09/2012,1728.3839638941547,59.512633382343864,1579.602380438295,21/10/2012,1778.740306319934,48.36593006297135,1657.8254811625056
thegdbteam,1,black,StarLadder StarSeries Season 3,15000,3 ,"2,500 ",17/09/2012,,,,21/10/2012,,,
thegdbteam,2,singsing,StarLadder StarSeries Season 3,15000,3 ,"2,500 ",17/09/2012,,,,21/10/2012,,,
thegdbteam,3,sexybamboe,StarLadder StarSeries Season 3,15000,3 ,"2,500 ",17/09/2012,,,,21/10/2012,,,
thegdbteam,4,kuroky,StarLadder StarSeries Season 3,15000,3 ,"2,500 ",17/09/2012,,,,21/10/2012,,,
thegdbteam,5,alex,StarLadder StarSeries Season 3,15000,3 ,"2,500 ",17/09/2012,,,,21/10/2012,,,
teamempire,1,blowyourbrain,StarLadder StarSeries Season 3,15000,2 ,"3,000 ",17/09/2012,,,,21/10/2012,,,
teamempire,2,scandal,StarLadder StarSeries Season 3,15000,2 ,"3,000 ",17/09/2012,,,,21/10/2012,,,
teamempire,3,funn1k,StarLadder StarSeries Season 3,15000,2 ,"3,000 ",17/09/2012,,,,21/10/2012,,,
teamempire,4,goblak,StarLadder StarSeries Season 3,15000,2 ,"3,000 ",17/09/2012,,,,21/10/2012,,,
teamempire,5,silent,StarLadder StarSeries Season 3,15000,2 ,"3,000 ",17/09/2012,,,,21/10/2012,,,
pulseesports,1,wagamama,StarLadder StarSeries Season 3,15000,4 ,"2,000 ",17/09/2012,,,,21/10/2012,,,
pulseesports,2,pinoy,StarLadder StarSeries Season 3,15000,4 ,"2,000 ",17/09/2012,,,,21/10/2012,,,
pulseesports,3,reesion,StarLadder StarSeries Season 3,15000,4 ,"2,000 ",17/09/2012,,,,21/10/2012,,,
pulseesports,4,mini,StarLadder StarSeries Season 3,15000,4 ,"2,000 ",17/09/2012,,,,21/10/2012,,,
pulseesports,5,fishbone,StarLadder StarSeries Season 3,15000,4 ,"2,000 ",17/09/2012,,,,21/10/2012,,,
virtuspro,1,illidan,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
virtuspro,2,crazy,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
virtuspro,3,ksi,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
virtuspro,4,ns,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
virtuspro,5,santa,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
meetyourmakers,1,balsam,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
meetyourmakers,2,calculus,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
meetyourmakers,3,quix,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
meetyourmakers,4,ryze,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
meetyourmakers,5,atze,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
moscowfive,1,dread,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
moscowfive,2,sahan,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
moscowfive,3,solo,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
moscowfive,4,nexus,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
moscowfive,5,sedoy,StarLadder StarSeries Season 3,15000,5-7,500,17/09/2012,,,,21/10/2012,,,
absolutelegends,1,comewithme,StarLadder StarSeries Season 3,15000,0.00,0.00,17/09/2012,1569.8036777464374,69.25617765491883,1396.6632336091404,21/10/2012,1601.045548159137,68.86985313631372,1428.8709153183527
absolutelegends,2,g,StarLadder StarSeries Season 3,15000,0.00,0.00,17/09/2012,1569.8036777464374,69.25617765491883,1396.6632336091404,21/10/2012,1601.045548159137,68.86985313631372,1428.8709153183527
absolutelegends,3,freezer,StarLadder StarSeries Season 3,15000,0.00,0.00,17/09/2012,1569.8036777464374,69.25617765491883,1396.6632336091404,21/10/2012,1601.045548159137,68.86985313631372,1428.8709153183527
absolutelegends,4,mania,StarLadder StarSeries Season 3,15000,0.00,0.00,17/09/2012,1569.8036777464374,69.25617765491883,1396.6632336091404,21/10/2012,1601.045548159137,68.86985313631372,1428.8709153183527
absolutelegends,5,vigoss,StarLadder StarSeries Season 3,15000,0.00,0.00,17/09/2012,1569.8036777464374,69.25617765491883,1396.6632336091404,21/10/2012,1601.045548159137,68.86985313631372,1428.8709153183527
gamersleague,1,mirakel,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
gamersleague,2,failetz86732705,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
gamersleague,3,chw44197908,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
gamersleague,4,quix53151216,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
gamersleague,5,bonzajajaj71983243,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
natusvincere,1,xboct,GosuLeague Season 4 Division 1,5000,1,"2,500 ",02/10/2012,1722.6139927853778,55.626918794290034,1583.5466957996528,28/10/2012,1778.740306319934,49.47760789362215,1655.0462865858785
natusvincere,2,dendi,GosuLeague Season 4 Division 1,5000,1,"2,500 ",02/10/2012,1722.6139927853778,55.626918794290034,1583.5466957996528,28/10/2012,1778.740306319934,49.47760789362215,1655.0462865858785
natusvincere,3,lightofheaven,GosuLeague Season 4 Division 1,5000,1,"2,500 ",02/10/2012,1722.6139927853778,55.626918794290034,1583.5466957996528,28/10/2012,1778.740306319934,49.47760789362215,1655.0462865858785
natusvincere,4,puppey,GosuLeague Season 4 Division 1,5000,1,"2,500 ",02/10/2012,1722.6139927853778,55.626918794290034,1583.5466957996528,28/10/2012,1778.740306319934,49.47760789362215,1655.0462865858785
natusvincere,5,arsart,GosuLeague Season 4 Division 1,5000,1,"2,500 ",02/10/2012,1722.6139927853778,55.626918794290034,1583.5466957996528,28/10/2012,1778.740306319934,49.47760789362215,1655.0462865858785
darer,1,firfo,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,1466.9601737114508,58.093017994713186,1321.7276287246677,28/10/2012,1466.9601737114508,61.72689963435586,1312.6429246255611
darer,2,noes,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,1466.9601737114508,58.093017994713186,1321.7276287246677,28/10/2012,1466.9601737114508,61.72689963435586,1312.6429246255611
darer,3,hawkeye,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,1466.9601737114508,58.093017994713186,1321.7276287246677,28/10/2012,1466.9601737114508,61.72689963435586,1312.6429246255611
darer,4,grumpy,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,1466.9601737114508,58.093017994713186,1321.7276287246677,28/10/2012,1466.9601737114508,61.72689963435586,1312.6429246255611
darer,5,savadoom,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,1466.9601737114508,58.093017994713186,1321.7276287246677,28/10/2012,1466.9601737114508,61.72689963435586,1312.6429246255611
kaipi,1,tzar,GosuLeague Season 4 Division 1,5000,2,"1,500 ",02/10/2012,,,,28/10/2012,,,
kaipi,2,fata,GosuLeague Season 4 Division 1,5000,2,"1,500 ",02/10/2012,,,,28/10/2012,,,
kaipi,3,mango_banana,GosuLeague Season 4 Division 1,5000,2,"1,500 ",02/10/2012,,,,28/10/2012,,,
kaipi,4,babarrr,GosuLeague Season 4 Division 1,5000,2,"1,500 ",02/10/2012,,,,28/10/2012,,,
kaipi,5,pieliedie,GosuLeague Season 4 Division 1,5000,2,"1,500 ",02/10/2012,,,,28/10/2012,,,
meetyourmakers,1,qojqva,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
meetyourmakers,2,calculus,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
meetyourmakers,3,balsam,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
meetyourmakers,4,theneno,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
meetyourmakers,5,atze,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
mousesports,1,black,GosuLeague Season 4 Division 1,5000,3,"1,000 ",02/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,28/10/2012,1642.9201499845442,50.40085944733652,1516.9180013662028
mousesports,2,singsing,GosuLeague Season 4 Division 1,5000,3,"1,000 ",02/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,28/10/2012,1642.9201499845442,50.40085944733652,1516.9180013662028
mousesports,3,sexybamboe,GosuLeague Season 4 Division 1,5000,3,"1,000 ",02/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,28/10/2012,1642.9201499845442,50.40085944733652,1516.9180013662028
mousesports,4,kuroky,GosuLeague Season 4 Division 1,5000,3,"1,000 ",02/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,28/10/2012,1642.9201499845442,50.40085944733652,1516.9180013662028
mousesports,5,alex,GosuLeague Season 4 Division 1,5000,3,"1,000 ",02/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,28/10/2012,1642.9201499845442,50.40085944733652,1516.9180013662028
teamshakira,1,paris,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
teamshakira,2,ryze,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
teamshakira,3,7ckngmad,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
teamshakira,4,pazto,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
teamshakira,5,nkz,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
nextkz,1,mantis,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
nextkz,2,equal,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
nextkz,3,ronin89309501,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
nextkz,4,stalcat,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
nextkz,5,balazs38191013,GosuLeague Season 4 Division 1,5000,4-8,0  ,02/10/2012,,,,28/10/2012,,,
absolutelegends,1,s0ny,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
absolutelegends,2,comewithme,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
absolutelegends,3,freezer,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
absolutelegends,4,sexybamboe,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
absolutelegends,5,mania,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
notidehunter,1,loda,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
notidehunter,2,s4,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
notidehunter,3,admiralbulldog,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
notidehunter,4,akke,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
notidehunter,5,eternalenvy,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
meetyourmakers,1,cranich,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
meetyourmakers,2,calculus,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
meetyourmakers,3,7ckngmad,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
meetyourmakers,4,atze,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
meetyourmakers,5,theneno,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
teamdignitas,1,aui_2000,The Premier League Season 3,6000,3,"1,000",03/10/2012,,,,13/01/2013,,,
teamdignitas,2,fogged,The Premier League Season 3,6000,3,"1,000",03/10/2012,,,,13/01/2013,,,
teamdignitas,3,tidesoftime,The Premier League Season 3,6000,3,"1,000",03/10/2012,,,,13/01/2013,,,
teamdignitas,4,universe,The Premier League Season 3,6000,3,"1,000",03/10/2012,,,,13/01/2013,,,
teamdignitas,5,waytosexy,The Premier League Season 3,6000,3,"1,000",03/10/2012,,,,13/01/2013,,,
teamempire,1,blowyourbrain,The Premier League Season 3,6000,1,"3,000",03/10/2012,,,,13/01/2013,,,
teamempire,2,silent,The Premier League Season 3,6000,1,"3,000",03/10/2012,,,,13/01/2013,,,
teamempire,3,scandal,The Premier League Season 3,6000,1,"3,000",03/10/2012,,,,13/01/2013,,,
teamempire,4,funn1k,The Premier League Season 3,6000,1,"3,000",03/10/2012,,,,13/01/2013,,,
teamempire,5,goblak,The Premier League Season 3,6000,1,"3,000",03/10/2012,,,,13/01/2013,,,
fnatic,1,era,The Premier League Season 3,6000,4,0,03/10/2012,,,,13/01/2013,,,
fnatic,2,h4nn1,The Premier League Season 3,6000,4,0,03/10/2012,,,,13/01/2013,,,
fnatic,3,trixi,The Premier League Season 3,6000,4,0,03/10/2012,,,,13/01/2013,,,
fnatic,4,n0tail,The Premier League Season 3,6000,4,0,03/10/2012,,,,13/01/2013,,,
fnatic,5,fly,The Premier League Season 3,6000,4,0,03/10/2012,,,,13/01/2013,,,
mousesports,1,black,The Premier League Season 3,6000,5-9,0,03/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,13/01/2013,1642.9201499845442,61.17256188559773,1489.9887452705498
mousesports,2,fata,The Premier League Season 3,6000,5-9,0,03/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,13/01/2013,1642.9201499845442,61.17256188559773,1489.9887452705498
mousesports,3,pas,The Premier League Season 3,6000,5-9,0,03/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,13/01/2013,1642.9201499845442,61.17256188559773,1489.9887452705498
mousesports,4,kuroky,The Premier League Season 3,6000,5-9,0,03/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,13/01/2013,1642.9201499845442,61.17256188559773,1489.9887452705498
mousesports,5,alex,The Premier League Season 3,6000,5-9,0,03/10/2012,1650.7160522883273,48.96145913198964,1528.3124044583533,13/01/2013,1642.9201499845442,61.17256188559773,1489.9887452705498
eclypsia,1,alwayswannafly,The Premier League Season 3,6000,dq ,0 ,03/10/2012,,,,13/01/2013,,,
eclypsia,2,unstop,The Premier League Season 3,6000,dq ,0 ,03/10/2012,,,,13/01/2013,,,
eclypsia,3,mag,The Premier League Season 3,6000,dq ,0 ,03/10/2012,,,,13/01/2013,,,
eclypsia,4,artstyle,The Premier League Season 3,6000,dq ,0 ,03/10/2012,,,,13/01/2013,,,
eclypsia,5,dubas,The Premier League Season 3,6000,dq ,0 ,03/10/2012,,,,13/01/2013,,,
pulseesports,1,wagamama,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
pulseesports,2,pinoy,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
pulseesports,3,reesion,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
pulseesports,4,mini,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
pulseesports,5,fishbone,The Premier League Season 3,6000,5-9,0,03/10/2012,,,,13/01/2013,,,
virtuspro,1,illidan,The Premier League Season 3,6000,2,"2,000",03/10/2012,,,,13/01/2013,,,
virtuspro,2,crazy,The Premier League Season 3,6000,2,"2,000",03/10/2012,,,,13/01/2013,,,
virtuspro,3,ksi,The Premier League Season 3,6000,2,"2,000",03/10/2012,,,,13/01/2013,,,
virtuspro,4,ns,The Premier League Season 3,6000,2,"2,000",03/10/2012,,,,13/01/2013,,,
virtuspro,5,santasantaartofamberoramber,The Premier League Season 3,6000,2,"2,000",03/10/2012,,,,13/01/2013,,,
teamdk,1,burning,G-1 Champions League Season 4,52879.2,2 ,"9,614.40 ",22/10/2012,,,,18/11/2012,,,
teamdk,2,super,G-1 Champions League Season 4,52879.2,2 ,"9,614.40 ",22/10/2012,,,,18/11/2012,,,
teamdk,3,rotk,G-1 Champions League Season 4,52879.2,2 ,"9,614.40 ",22/10/2012,,,,18/11/2012,,,
teamdk,4,qqq,G-1 Champions League Season 4,52879.2,2 ,"9,614.40 ",22/10/2012,,,,18/11/2012,,,
teamdk,5,mmy,G-1 Champions League Season 4,52879.2,2 ,"9,614.40 ",22/10/2012,,,,18/11/2012,,,
lgdgaming,1,sylar,G-1 Champions League Season 4,52879.2,1 ,"28,843.20 ",22/10/2012,1775.0709309312829,61.36518582027679,1621.657966380591,18/11/2012,1786.1985327482917,54.817054313099185,1649.1558969655437
lgdgaming,2,yao,G-1 Champions League Season 4,52879.2,1 ,"28,843.20 ",22/10/2012,1775.0709309312829,61.36518582027679,1621.657966380591,18/11/2012,1786.1985327482917,54.817054313099185,1649.1558969655437
lgdgaming,3,xiao8,G-1 Champions League Season 4,52879.2,1 ,"28,843.20 ",22/10/2012,1775.0709309312829,61.36518582027679,1621.657966380591,18/11/2012,1786.1985327482917,54.817054313099185,1649.1558969655437
lgdgaming,4,dd,G-1 Champions League Season 4,52879.2,1 ,"28,843.20 ",22/10/2012,1775.0709309312829,61.36518582027679,1621.657966380591,18/11/2012,1786.1985327482917,54.817054313099185,1649.1558969655437
lgdgaming,5,ddc,G-1 Champions League Season 4,52879.2,1 ,"28,843.20 ",22/10/2012,1775.0709309312829,61.36518582027679,1621.657966380591,18/11/2012,1786.1985327482917,54.817054313099185,1649.1558969655437
tongfu,1,hao,G-1 Champions League Season 4,52879.2,7-8,0 ,22/10/2012,,,,18/11/2012,,,
tongfu,2,mu,G-1 Champions League Season 4,52879.2,7-8,0 ,22/10/2012,,,,18/11/2012,,,
tongfu,3,chan,G-1 Champions League Season 4,52879.2,7-8,0 ,22/10/2012,,,,18/11/2012,,,
tongfu,4,longdd,G-1 Champions League Season 4,52879.2,7-8,0 ,22/10/2012,,,,18/11/2012,,,
tongfu,5,sansheng,G-1 Champions League Season 4,52879.2,7-8,0 ,22/10/2012,,,,18/11/2012,,,
orangeesports,1,yamateh,G-1 Champions League Season 4,52879.2,3 ,"8,012 ",22/10/2012,1641.5387256237423,67.61916396517155,1472.4908157108134,18/11/2012,1697.2355871023597,63.835051401289114,1537.647958599137
orangeesports,2,mushi,G-1 Champions League Season 4,52879.2,3 ,"8,012 ",22/10/2012,1641.5387256237423,67.61916396517155,1472.4908157108134,18/11/2012,1697.2355871023597,63.835051401289114,1537.647958599137
orangeesports,3,iceiceice,G-1 Champions League Season 4,52879.2,3 ,"8,012 ",22/10/2012,1641.5387256237423,67.61916396517155,1472.4908157108134,18/11/2012,1697.2355871023597,63.835051401289114,1537.647958599137
orangeesports,4,xtinct,G-1 Champions League Season 4,52879.2,3 ,"8,012 ",22/10/2012,1641.5387256237423,67.61916396517155,1472.4908157108134,18/11/2012,1697.2355871023597,63.835051401289114,1537.647958599137
orangeesports,5,ice haslink,G-1 Champions League Season 4,52879.2,3 ,"8,012 ",22/10/2012,1641.5387256237423,67.61916396517155,1472.4908157108134,18/11/2012,1697.2355871023597,63.835051401289114,1537.647958599137
mufc,1,sharky,G-1 Champions League Season 4,52879.2,5-6,0 ,22/10/2012,,,,18/11/2012,,,
mufc,2,ohaiyo,G-1 Champions League Season 4,52879.2,5-6,0 ,22/10/2012,,,,18/11/2012,,,
mufc,3,ken,G-1 Champions League Season 4,52879.2,5-6,0 ,22/10/2012,,,,18/11/2012,,,
mufc,4,ling,G-1 Champions League Season 4,52879.2,5-6,0 ,22/10/2012,,,,18/11/2012,,,
mufc,5,net haslink,G-1 Champions League Season 4,52879.2,5-6,0 ,22/10/2012,,,,18/11/2012,,,
invictusgaming,1,zhou,G-1 Champions League Season 4,52879.2,4 ,"6,409.60 ",22/10/2012,1769.6760767779972,56.575391201597895,1628.2375987740024,18/11/2012,1747.976178431428,54.80708192869747,1610.9584736096845
