team,pos,id,tour,prizeusd,start,startelo,end,endelo
vicigaming,1,black,ECL 2014 Autumn,20930,12/09/2014,1220.199427518407,30/12/2014,1186.052537963385
vicigaming,2,super,ECL 2014 Autumn,20930,12/09/2014,1220.199427518407,30/12/2014,1186.052537963385
vicigaming,3,iceiceice,ECL 2014 Autumn,20930,12/09/2014,1220.199427518407,30/12/2014,1186.052537963385
vicigaming,4,fenrir,ECL 2014 Autumn,20930,12/09/2014,1220.199427518407,30/12/2014,1186.052537963385
vicigaming,5,fy,ECL 2014 Autumn,20930,12/09/2014,1220.199427518407,30/12/2014,1186.052537963385
tongfu,1,xiaolv,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
tongfu,2,moogy,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
tongfu,3,red,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
tongfu,4,lpc,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
tongfu,5,kabu,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
laigaming,1,xdd,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
laigaming,2,xz,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
laigaming,3,xtt,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
laigaming,4,super haslink,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
laigaming,5,5400,ECL 2014 Autumn,20930,12/09/2014,,30/12/2014,
theprime,1,nafari,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
theprime,2,monang,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
theprime,3,y2k,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
theprime,4,mist,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
theprime,5,bubu,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
orangeesports,1,johnny,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
orangeesports,2,ling,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
orangeesports,3,winter,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
orangeesports,4,ahfu,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
orangeesports,5,sharky,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
mithtrust,1,lakelz,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
mithtrust,2,mypro,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
mithtrust,3,kyt,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
mithtrust,4,mawmaw,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
mithtrust,5,boombell,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
arcanys,1,heinrich,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
arcanys,2,mightysavior,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
arcanys,3,bok,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
arcanys,4,friedbutterflyz,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
arcanys,5,boombacs,IeSF Asian Championships,10000,12/09/2014,,14/09/2014,
mvpphoenix,1,march haslink,IeSF Asian Championships,10000,12/09/2014,1165.285069855194,14/09/2014,1163.0260749543422
mvpphoenix,2,qo,IeSF Asian Championships,10000,12/09/2014,1165.285069855194,14/09/2014,1163.0260749543422
mvpphoenix,3,forev,IeSF Asian Championships,10000,12/09/2014,1165.285069855194,14/09/2014,1163.0260749543422
mvpphoenix,4,reisen,IeSF Asian Championships,10000,12/09/2014,1165.285069855194,14/09/2014,1163.0260749543422
mvpphoenix,5,heen,IeSF Asian Championships,10000,12/09/2014,1165.285069855194,14/09/2014,1163.0260749543422
alliance,1,loda,NVIDIA Game 24,15000,18/09/2014,1205.1518483617474,19/09/2014,1203.745092830124
alliance,2,chessie,NVIDIA Game 24,15000,18/09/2014,1205.1518483617474,19/09/2014,1203.745092830124
alliance,3,admiralbulldog,NVIDIA Game 24,15000,18/09/2014,1205.1518483617474,19/09/2014,1203.745092830124
alliance,4,misery,NVIDIA Game 24,15000,18/09/2014,1205.1518483617474,19/09/2014,1203.745092830124
alliance,5,sag haslink,NVIDIA Game 24,15000,18/09/2014,1205.1518483617474,19/09/2014,1203.745092830124
evilgeniuses,1,fear,NVIDIA Game 24,15000,18/09/2014,1463.562591025345,19/09/2014,1460.3838761154568
evilgeniuses,2,arteezy,NVIDIA Game 24,15000,18/09/2014,1463.562591025345,19/09/2014,1460.3838761154568
evilgeniuses,3,universe,NVIDIA Game 24,15000,18/09/2014,1463.562591025345,19/09/2014,1460.3838761154568
evilgeniuses,4,zai,NVIDIA Game 24,15000,18/09/2014,1463.562591025345,19/09/2014,1460.3838761154568
evilgeniuses,5,ppd,NVIDIA Game 24,15000,18/09/2014,1463.562591025345,19/09/2014,1460.3838761154568
cloud9,1,eternalenvy,NVIDIA Game 24,15000,18/09/2014,1164.290656955805,19/09/2014,1163.1640924509652
cloud9,2,fata,NVIDIA Game 24,15000,18/09/2014,1164.290656955805,19/09/2014,1163.1640924509652
cloud9,3,bone7,NVIDIA Game 24,15000,18/09/2014,1164.290656955805,19/09/2014,1163.1640924509652
cloud9,4,aui_2000,NVIDIA Game 24,15000,18/09/2014,1164.290656955805,19/09/2014,1163.1640924509652
cloud9,5,pieliedie,NVIDIA Game 24,15000,18/09/2014,1164.290656955805,19/09/2014,1163.1640924509652
teamtinker,1,singsing,NVIDIA Game 24,15000,18/09/2014,,19/09/2014,
teamtinker,2,pajkatt,NVIDIA Game 24,15000,18/09/2014,,19/09/2014,
teamtinker,3,qojqva,NVIDIA Game 24,15000,18/09/2014,,19/09/2014,
teamtinker,4,egm,NVIDIA Game 24,15000,18/09/2014,,19/09/2014,
teamtinker,5,bulba,NVIDIA Game 24,15000,18/09/2014,,19/09/2014,
evilgeniuses,1,fear,Dota Pit League Season 2,80589,25/09/2014,1455.6372945534974,23/12/2014,1108.2469241189144
evilgeniuses,2,arteezy,Dota Pit League Season 2,80589,25/09/2014,1455.6372945534974,23/12/2014,1108.2469241189144
evilgeniuses,3,universe,Dota Pit League Season 2,80589,25/09/2014,1455.6372945534974,23/12/2014,1108.2469241189144
evilgeniuses,4,zai,Dota Pit League Season 2,80589,25/09/2014,1455.6372945534974,23/12/2014,1108.2469241189144
evilgeniuses,5,ppd,Dota Pit League Season 2,80589,25/09/2014,1455.6372945534974,23/12/2014,1108.2469241189144
cloud9,1,eternalenvy,Dota Pit League Season 2,80589,25/09/2014,1191.8487869161124,23/12/2014,1171.5890467781037
cloud9,2,fata,Dota Pit League Season 2,80589,25/09/2014,1191.8487869161124,23/12/2014,1171.5890467781037
cloud9,3,bone7,Dota Pit League Season 2,80589,25/09/2014,1191.8487869161124,23/12/2014,1171.5890467781037
cloud9,4,aui_2000,Dota Pit League Season 2,80589,25/09/2014,1191.8487869161124,23/12/2014,1171.5890467781037
cloud9,5,pieliedie,Dota Pit League Season 2,80589,25/09/2014,1191.8487869161124,23/12/2014,1171.5890467781037
teamsecret,1,kuroky,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamsecret,2,s4,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamsecret,3,misery,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamsecret,4,n0tail,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamsecret,5,puppey,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamtinker,1,singsing,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamtinker,2,qojqva,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamtinker,3,bulba,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamtinker,4,egm,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
teamtinker,5,waytosexy,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
myinsanity,1,mitch,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
myinsanity,2,milan,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
myinsanity,3,grizine,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
myinsanity,4,lizzard,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
myinsanity,5,g0g1,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
virtuspro,1,bzzisperfect,Dota Pit League Season 2,80589,25/09/2014,1097.2500849281312,23/12/2014,1197.7016976685468
virtuspro,2,g,Dota Pit League Season 2,80589,25/09/2014,1097.2500849281312,23/12/2014,1197.7016976685468
virtuspro,3,sedoy,Dota Pit League Season 2,80589,25/09/2014,1097.2500849281312,23/12/2014,1197.7016976685468
virtuspro,4,yol,Dota Pit League Season 2,80589,25/09/2014,1097.2500849281312,23/12/2014,1197.7016976685468
virtuspro,5,jotm,Dota Pit League Season 2,80589,25/09/2014,1097.2500849281312,23/12/2014,1197.7016976685468
teamempire,1,silent,Dota Pit League Season 2,80589,25/09/2014,1170.689171557903,23/12/2014,1357.3720282622203
teamempire,2,resolut1on,Dota Pit League Season 2,80589,25/09/2014,1170.689171557903,23/12/2014,1357.3720282622203
teamempire,3,yoky,Dota Pit League Season 2,80589,25/09/2014,1170.689171557903,23/12/2014,1357.3720282622203
teamempire,4,solo,Dota Pit League Season 2,80589,25/09/2014,1170.689171557903,23/12/2014,1357.3720282622203
teamempire,5,alwayswannafly,Dota Pit League Season 2,80589,25/09/2014,1170.689171557903,23/12/2014,1357.3720282622203
4anchorsseacaptain,1,matumbaman,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
4anchorsseacaptain,2,vaalix,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
4anchorsseacaptain,3,trixi,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
4anchorsseacaptain,4,buugi,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
4anchorsseacaptain,5,jerax,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
sneakynyxassassins,1,tc,Dota Pit League Season 2,80589,25/09/2014,1209.261353162618,23/12/2014,1099.3155103597499
sneakynyxassassins,2,brax,Dota Pit League Season 2,80589,25/09/2014,1209.261353162618,23/12/2014,1099.3155103597499
sneakynyxassassins,3,ixmike88,Dota Pit League Season 2,80589,25/09/2014,1209.261353162618,23/12/2014,1099.3155103597499
sneakynyxassassins,4,fluffnstuff,Dota Pit League Season 2,80589,25/09/2014,1209.261353162618,23/12/2014,1099.3155103597499
sneakynyxassassins,5,whitebeard,Dota Pit League Season 2,80589,25/09/2014,1209.261353162618,23/12/2014,1099.3155103597499
virtuspropolar,1,illidan,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
virtuspropolar,2,dkphobos,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
virtuspropolar,3,mag,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
virtuspropolar,4,lil,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
virtuspropolar,5,fng,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
moscowfive,1,blowyourbrain,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
moscowfive,2,tpoh,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
moscowfive,3,garter,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
moscowfive,4,unnstable,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
moscowfive,5,vigoss,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
alliance,1,loda,Dota Pit League Season 2,80589,25/09/2014,1125.6120062662278,23/12/2014,1072.399549165381
alliance,2,noez,Dota Pit League Season 2,80589,25/09/2014,1125.6120062662278,23/12/2014,1072.399549165381
alliance,3,niqua,Dota Pit League Season 2,80589,25/09/2014,1125.6120062662278,23/12/2014,1072.399549165381
alliance,4,mynuts,Dota Pit League Season 2,80589,25/09/2014,1125.6120062662278,23/12/2014,1072.399549165381
alliance,5,akke,Dota Pit League Season 2,80589,25/09/2014,1125.6120062662278,23/12/2014,1072.399549165381
complexitygaming,1,dragonfist,Dota Pit League Season 2,80589,25/09/2014,1017.0626357755948,23/12/2014,1025.5646252724969
complexitygaming,2,limmp,Dota Pit League Season 2,80589,25/09/2014,1017.0626357755948,23/12/2014,1025.5646252724969
complexitygaming,3,melonzz,Dota Pit League Season 2,80589,25/09/2014,1017.0626357755948,23/12/2014,1025.5646252724969
complexitygaming,4,moonmeander,Dota Pit League Season 2,80589,25/09/2014,1017.0626357755948,23/12/2014,1025.5646252724969
complexitygaming,5,zfreek,Dota Pit League Season 2,80589,25/09/2014,1017.0626357755948,23/12/2014,1025.5646252724969
denialesports,1,funzii,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
denialesports,2,matrice,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
denialesports,3,joraal,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
denialesports,4,crio_j,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
denialesports,5,7ckngmad,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
_powerrangers,1,dityara,Dota Pit League Season 2,80589,25/09/2014,1034.697316893632,23/12/2014,1145.178561424285
_powerrangers,2,shachlo,Dota Pit League Season 2,80589,25/09/2014,1034.697316893632,23/12/2014,1145.178561424285
_powerrangers,3,chshrct,Dota Pit League Season 2,80589,25/09/2014,1034.697316893632,23/12/2014,1145.178561424285
_powerrangers,4,sonneiko,Dota Pit League Season 2,80589,25/09/2014,1034.697316893632,23/12/2014,1145.178561424285
_powerrangers,5,j4,Dota Pit League Season 2,80589,25/09/2014,1034.697316893632,23/12/2014,1145.178561424285
hellraisers,1,artes,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
hellraisers,2,afoninje,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
hellraisers,3,gorec,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
hellraisers,4,goddam,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
hellraisers,5,dread,Dota Pit League Season 2,80589,25/09/2014,,23/12/2014,
invictusgaming,1,luo,World Cyber Arena 2014,468176,02/10/2014,1246.5743882130137,05/10/2014,1136.469935886295
invictusgaming,2,ferrari_430,World Cyber Arena 2014,468176,02/10/2014,1246.5743882130137,05/10/2014,1136.469935886295
invictusgaming,3,june,World Cyber Arena 2014,468176,02/10/2014,1246.5743882130137,05/10/2014,1136.469935886295
invictusgaming,4,chuan,World Cyber Arena 2014,468176,02/10/2014,1246.5743882130137,05/10/2014,1136.469935886295
invictusgaming,5,chisbug,World Cyber Arena 2014,468176,02/10/2014,1246.5743882130137,05/10/2014,1136.469935886295
lgdgaming,1,sylar,World Cyber Arena 2014,468176,02/10/2014,1031.316639366992,05/10/2014,1041.3086388679951
lgdgaming,2,yao,World Cyber Arena 2014,468176,02/10/2014,1031.316639366992,05/10/2014,1041.3086388679951
lgdgaming,3,injuly,World Cyber Arena 2014,468176,02/10/2014,1031.316639366992,05/10/2014,1041.3086388679951
lgdgaming,4,faith,World Cyber Arena 2014,468176,02/10/2014,1031.316639366992,05/10/2014,1041.3086388679951
lgdgaming,5,mmy,World Cyber Arena 2014,468176,02/10/2014,1031.316639366992,05/10/2014,1041.3086388679951
newbee,1,hao,World Cyber Arena 2014,468176,02/10/2014,1321.8464106946374,05/10/2014,1428.050849275309
newbee,2,mu,World Cyber Arena 2014,468176,02/10/2014,1321.8464106946374,05/10/2014,1428.050849275309
newbee,3,rabbit,World Cyber Arena 2014,468176,02/10/2014,1321.8464106946374,05/10/2014,1428.050849275309
newbee,4,banana,World Cyber Arena 2014,468176,02/10/2014,1321.8464106946374,05/10/2014,1428.050849275309
newbee,5,sansheng,World Cyber Arena 2014,468176,02/10/2014,1321.8464106946374,05/10/2014,1428.050849275309
vicigaming,1,black,World Cyber Arena 2014,468176,02/10/2014,1417.7397911859496,05/10/2014,1265.8016077287364
vicigaming,2,super,World Cyber Arena 2014,468176,02/10/2014,1417.7397911859496,05/10/2014,1265.8016077287364
vicigaming,3,iceiceice,World Cyber Arena 2014,468176,02/10/2014,1417.7397911859496,05/10/2014,1265.8016077287364
vicigaming,4,fy,World Cyber Arena 2014,468176,02/10/2014,1417.7397911859496,05/10/2014,1265.8016077287364
vicigaming,5,fenrir,World Cyber Arena 2014,468176,02/10/2014,1417.7397911859496,05/10/2014,1265.8016077287364
alliance,1,loda,World Cyber Arena 2014,468176,02/10/2014,1180.3999086505016,05/10/2014,1136.8867916484287
alliance,2,chessie,World Cyber Arena 2014,468176,02/10/2014,1180.3999086505016,05/10/2014,1136.8867916484287
alliance,3,admiralbulldog,World Cyber Arena 2014,468176,02/10/2014,1180.3999086505016,05/10/2014,1136.8867916484287
alliance,4,misery,World Cyber Arena 2014,468176,02/10/2014,1180.3999086505016,05/10/2014,1136.8867916484287
alliance,5,akke,World Cyber Arena 2014,468176,02/10/2014,1180.3999086505016,05/10/2014,1136.8867916484287
cloud9,1,eternalenvy,World Cyber Arena 2014,468176,02/10/2014,1164.9218053640927,05/10/2014,1301.2672917860693
cloud9,2,fata,World Cyber Arena 2014,468176,02/10/2014,1164.9218053640927,05/10/2014,1301.2672917860693
cloud9,3,bone7,World Cyber Arena 2014,468176,02/10/2014,1164.9218053640927,05/10/2014,1301.2672917860693
cloud9,4,aui_2000,World Cyber Arena 2014,468176,02/10/2014,1164.9218053640927,05/10/2014,1301.2672917860693
cloud9,5,pieliedie,World Cyber Arena 2014,468176,02/10/2014,1164.9218053640927,05/10/2014,1301.2672917860693
natusvincere,1,xboct,World Cyber Arena 2014,468176,02/10/2014,1251.8798823731236,05/10/2014,1211.5401198304264
natusvincere,2,dendi,World Cyber Arena 2014,468176,02/10/2014,1251.8798823731236,05/10/2014,1211.5401198304264
natusvincere,3,funn1k,World Cyber Arena 2014,468176,02/10/2014,1251.8798823731236,05/10/2014,1211.5401198304264
natusvincere,4,fng,World Cyber Arena 2014,468176,02/10/2014,1251.8798823731236,05/10/2014,1211.5401198304264
natusvincere,5,vanskor,World Cyber Arena 2014,468176,02/10/2014,1251.8798823731236,05/10/2014,1211.5401198304264
teammalaysia,1,kyxy,World Cyber Arena 2014,468176,02/10/2014,,05/10/2014,
teammalaysia,2,mushi,World Cyber Arena 2014,468176,02/10/2014,,05/10/2014,
teammalaysia,3,ohaiyo,World Cyber Arena 2014,468176,02/10/2014,,05/10/2014,
teammalaysia,4,net haslink,World Cyber Arena 2014,468176,02/10/2014,,05/10/2014,
teammalaysia,5,xtinct,World Cyber Arena 2014,468176,02/10/2014,,05/10/2014,
teamempire,1,silent,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1128.2161045890161,29/11/2014,994.4051123682912
teamempire,2,resolut1on,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1128.2161045890161,29/11/2014,994.4051123682912
teamempire,3,yoky,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1128.2161045890161,29/11/2014,994.4051123682912
teamempire,4,solo,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1128.2161045890161,29/11/2014,994.4051123682912
teamempire,5,alwayswannafly,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1128.2161045890161,29/11/2014,994.4051123682912
virtuspro,1,bzzisperfect,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1144.2217332286766,29/11/2014,1229.1556170332642
virtuspro,2,g,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1144.2217332286766,29/11/2014,1229.1556170332642
virtuspro,3,sedoy,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1144.2217332286766,29/11/2014,1229.1556170332642
virtuspro,4,yol,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1144.2217332286766,29/11/2014,1229.1556170332642
virtuspro,5,jotm,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1144.2217332286766,29/11/2014,1229.1556170332642
virtuspropolar,1,illidan,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
virtuspropolar,2,scandal,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
virtuspropolar,3,dkphobos,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
virtuspropolar,4,goblak,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
virtuspropolar,5,lil,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
xgamekz,1,mantis,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1016.2584274611446,29/11/2014,882.5377514733905
xgamekz,2,watafaka,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1016.2584274611446,29/11/2014,882.5377514733905
xgamekz,3,stalcat,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1016.2584274611446,29/11/2014,882.5377514733905
xgamekz,4,reeves,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1016.2584274611446,29/11/2014,882.5377514733905
xgamekz,5,equal,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1016.2584274611446,29/11/2014,882.5377514733905
fnaticeu,1,h4nn1,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
fnaticeu,2,arise,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
fnaticeu,3,ace,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
fnaticeu,4,cr1t,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
fnaticeu,5,ryze,ASUS ROG DreamLeague Season 2,115560,06/10/2014,,29/11/2014,
alliance,1,loda,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1135.9481393628396,29/11/2014,1031.2511153912258
alliance,2,h4nn1,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1135.9481393628396,29/11/2014,1031.2511153912258
alliance,3,ace,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1135.9481393628396,29/11/2014,1031.2511153912258
alliance,4,mynuts,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1135.9481393628396,29/11/2014,1031.2511153912258
alliance,5,akke,ASUS ROG DreamLeague Season 2,115560,06/10/2014,1135.9481393628396,29/11/2014,1031.2511153912258
